created_at,entry_id,TEMPERATURE,TURBIDITY,DISOLVED OXYGEN,pH,AMMONIA,NITRATE,Population,Length,Weight
2021-10-06 12:38:48 CET,274,26.6875,-13,9.96,3.11339,0,148,50,16.51428589,54.06423429
2021-10-06 12:39:08 CET,275,26.6875,-13,8.97,3.11793,1E-05,154,50,16.51428589,54.06423429
2021-10-06 12:39:27 CET,276,26.6875,-13,8.909,3.10885,0,155,50,16.51428589,54.06423429
2021-10-06 12:40:23 CET,277,26.6875,-13,8.346,3.15425,0,158,50,16.51428589,54.06423429
2021-10-06 12:40:43 CET,278,26.625,-13,8.353,3.10885,1E-05,165,50,16.51428589,54.06423429
2021-10-06 12:41:02 CET,279,26.6875,-13,9.914,3.09524,0,166,50,16.51428589,54.06423429
2021-10-06 12:41:22 CET,280,26.6875,-13,9.023,3.0907,0,161,50,16.51428589,54.06423429
2021-10-06 12:41:41 CET,281,26.6875,-13,9.115,3.0907,1E-05,160,50,16.51428589,54.06423429
2021-10-06 12:42:01 CET,282,26.6875,-13,8.559,3.10431,1E-05,176,50,16.51428589,54.06423429
2021-10-06 12:42:20 CET,283,26.6875,-13,8.361,3.09524,1E-05,172,50,16.51428589,54.06423429
2021-10-06 12:42:40 CET,284,26.6875,-13,12.343,3.10431,0,153,50,16.51428589,54.06423429
2021-10-06 12:42:59 CET,285,26.6875,-13,9.16,3.08616,1E-05,151,50,16.51428589,54.06423429
2021-10-06 12:43:19 CET,286,26.6875,-13,7.835,3.08162,1E-05,156,50,16.51428589,54.06423429
2021-10-06 12:43:38 CET,287,26.6875,-13,9.625,3.08162,1E-05,157,50,16.51428589,54.06423429
2021-10-06 12:43:58 CET,288,26.6875,-13,10.059,3.08616,1E-05,159,50,16.51428589,54.06423429
2021-10-06 12:44:17 CET,289,26.6875,-13,9.115,3.08616,1E-05,160,50,16.51428589,54.06423429
2021-10-06 12:44:37 CET,290,26.6875,-13,8.932,3.11793,1E-05,157,50,16.51428589,54.06423429
2021-10-06 12:44:56 CET,291,26.6875,-13,9.061,3.07254,0,158,50,16.51428589,54.06423429
2021-10-06 12:45:16 CET,292,26.6875,-13,8.757,3.05438,1E-05,163,50,16.51428589,54.06423429
2021-10-06 12:45:35 CET,293,26.6875,-13,8.742,3.06346,0,164,50,16.51428589,54.06423429
2021-10-06 12:45:55 CET,294,26.75,-13,8.909,3.07254,0,160,50,16.51428589,54.06423429
2021-10-06 12:46:51 CET,295,26.6875,-13,8.65,3.06346,1E-05,157,50,16.51428589,54.06423429
2021-10-06 12:47:11 CET,296,26.75,-13,9.846,3.05892,1E-05,161,50,16.51428589,54.06423429
2021-10-06 12:48:07 CET,297,26.6875,-13,7.477,3.03622,1E-05,166,50,16.51428589,54.06423429
2021-10-06 12:48:27 CET,298,26.6875,-13,8.65,3.05892,0,176,50,16.51428589,54.06423429
2021-10-06 12:48:46 CET,299,26.625,-13,8.818,3.05438,0,176,50,16.51428589,54.06423429
2021-10-06 12:49:06 CET,300,26.6875,-13,8.125,3.05438,1E-05,174,50,16.51428589,54.06423429
2021-10-06 12:49:25 CET,301,26.625,-13,8.757,3.05438,0,172,50,16.51428589,54.06423429
2021-10-06 12:49:45 CET,302,26.75,-13,3.563,3.07708,0,148,50,16.51428589,54.06423429
2021-10-06 12:50:05 CET,303,26.75,-13,0.578,3.10431,0,160,50,16.51428589,54.06423429
2021-10-06 12:50:24 CET,304,26.75,-13,1.157,3.16787,0,190,50,16.51428589,54.06423429
2021-10-06 12:50:45 CET,305,26.75,-13,1.104,3.17241,0,192,50,16.51428589,54.06423429
2021-10-06 12:51:04 CET,306,26.75,-13,1.484,3.17695,0,184,50,16.51428589,54.06423429
2021-10-06 12:51:24 CET,307,26.8125,-13,0.601,3.19056,0,193,50,16.51428589,54.06423429
2021-10-06 12:51:44 CET,308,26.8125,-13,0.571,3.19964,0,187,50,16.51428589,54.06423429
2021-10-06 12:52:32 CET,309,-127,95,0,15.45166,0,0,50,16.51428589,54.06423429
2021-10-06 12:52:52 CET,310,-127,95,0,15.45166,0,0,50,16.51428589,54.06423429
10/10/2021,311,-127,100,0,15.45166,0,0,50,31.7,263
10/10/2021,312,-127,100,0,15.45166,0,0,50,31.7,263
10/10/2021,313,27.125,100,0,6.01411,0,139,50,31.7,263
10/10/2021,314,27.3125,100,0,6.03227,0,131,50,31.7,263
10/10/2021,315,27.25,100,0,6.03681,0,133,50,31.7,263
10/10/2021,316,27.25,100,0,5.87339,0,130,50,31.7,263
10/10/2021,317,27.25,100,0,6.04135,0,126,50,31.7,263
10/10/2021,318,27.25,100,0,6.04135,0,114,50,31.7,263
10/10/2021,319,27.25,100,0,6.03681,0,128,50,31.7,263
10/10/2021,320,27.25,100,0,6.03681,0,116,50,31.7,263
10/10/2021,321,27.25,100,0,6.05043,0,129,50,31.7,263
10/10/2021,322,27.25,100,0,6.05043,0,128,50,31.7,263
10/10/2021,323,27.25,100,4.942,6.01865,0,158,50,31.7,263
10/10/2021,324,27.1875,100,1.83,6.04135,1E-05,141,50,31.7,263
10/10/2021,325,27.125,100,2.865,6.01411,0,123,50,31.7,263
10/10/2021,326,27.125,100,4.66,6.02319,0,128,50,31.7,263
10/10/2021,327,27.125,100,0,6.02319,0,309,50,31.7,263
10/10/2021,328,27.125,100,0,6.03681,0,251,50,31.7,263
10/10/2021,329,27.1875,100,13.56,6.07312,0,72,50,31.7,263
10/10/2021,330,27.125,100,0,6.05043,0,194,50,31.7,263
10/10/2021,331,27.1875,100,4.464,6.03681,0,87,50,31.7,263
10/10/2021,332,27.125,100,12.301,6.0822,1E-05,65,50,31.7,263
10/10/2021,333,27.125,100,5.246,6.02319,0,75,50,31.7,263
10/10/2021,334,27.125,100,0,6.02319,0,114,50,31.7,263
10/10/2021,335,27.1875,100,0,6.00957,0,99,50,31.7,263
10/10/2021,336,27.125,100,7.106,6.03227,1E-05,103,50,31.7,263
10/10/2021,337,27.1875,100,1.888,6.03681,0,151,50,31.7,263
10/10/2021,338,27.125,100,0,6.03681,0,151,50,31.7,263
10/10/2021,339,27.125,100,0,6.03227,0,115,50,31.7,263
10/10/2021,340,27.125,100,9.942,6.03227,2E-05,48,50,31.7,263
10/10/2021,341,27.125,100,9.971,6.03227,4E-05,97,50,31.7,263
10/10/2021,342,27.1875,100,0,6.03227,0,209,50,31.7,263
10/10/2021,343,27.1875,100,0,6.03681,0,111,50,31.7,263
10/10/2021,344,27.1875,100,0,6.03227,0,138,50,31.7,263
10/10/2021,345,27.1875,100,4.226,6.01411,0,64,50,31.7,263
10/10/2021,346,27.125,100,7.301,6.02773,0.00027,103,50,31.7,263
10/10/2021,347,27.125,100,1.801,6.03227,0,65,50,31.7,263
10/10/2021,348,27.125,100,4.66,6.02319,0,193,50,31.7,263
10/10/2021,349,27.125,100,0,6.01865,0,190,50,31.7,263
10/10/2021,350,27.125,100,0,6.03227,0,247,50,31.7,263
10/10/2021,351,27.125,100,1.83,6.03227,0,75,50,31.7,263
10/10/2021,352,27.1875,100,0,6.04135,0,113,50,31.7,263
10/10/2021,353,27.125,100,5.42,6.02319,1E-05,72,50,31.7,263
10/10/2021,354,27.125,100,0,6.03681,0,113,50,31.7,263
10/10/2021,355,27.125,100,0,6.05497,0,114,50,31.7,263
10/10/2021,356,27.125,100,4.16,6.03681,0,64,50,31.7,263
10/10/2021,357,27.125,100,0,6.03227,0,64,50,31.7,263
10/10/2021,358,27.125,100,0,6.03227,0,111,50,31.7,263
10/10/2021,359,27.125,100,1.49,6.03227,0,126,50,31.7,263
10/10/2021,360,27.1875,100,0,6.01865,0,95,50,31.7,263
10/10/2021,361,27.125,100,0,6.03227,0,106,50,31.7,263
10/10/2021,362,27.125,100,0,6.02319,0,217,50,31.7,263
10/10/2021,363,27.125,100,0,6.02773,0,213,50,31.7,263
10/10/2021,364,27.1875,100,1.331,6.02319,0,49,50,31.7,263
10/10/2021,365,27.125,100,0.412,6.02319,2E-05,191,50,31.7,263
10/10/2021,366,27.125,100,0,6.03227,0,199,50,31.7,263
10/10/2021,367,27.1875,100,0,6.01411,0,137,50,31.7,263
10/10/2021,368,27.1875,100,0,6.02319,0,240,50,31.7,263
10/10/2021,369,27.125,100,0,6.03681,0,99,50,31.7,263
10/10/2021,370,27.125,100,0,6.04135,0,80,50,31.7,263
10/10/2021,371,27.1875,100,0.759,6.03681,0,226,50,31.7,263
10/10/2021,372,27.125,100,0,6.03681,0,112,50,31.7,263
10/10/2021,373,27.125,100,0,6.02319,0,54,50,31.7,263
10/10/2021,374,27.125,100,0,6.02773,0,98,50,31.7,263
10/10/2021,375,27.125,100,0,6.03681,0,53,50,31.7,263
10/10/2021,376,27.125,100,21.651,6.01865,0,30,50,31.7,263
10/10/2021,377,27.125,100,0,6.03227,0,133,50,31.7,263
10/10/2021,378,27.125,100,0.282,6.02319,0,55,50,31.7,263
10/10/2021,379,27.125,100,2.648,6.03227,0,193,50,31.7,263
10/10/2021,380,27.125,100,0,6.03681,0,86,50,31.7,263
10/10/2021,381,27.1875,100,0,6.05043,0,85,50,31.7,263
10/10/2021,382,27.125,100,13.134,6.05497,0,42,50,31.7,263
10/10/2021,383,27.125,100,2.055,6.03227,0,48,50,31.7,263
10/10/2021,384,27.125,100,0,6.03227,0,39,50,31.7,263
10/10/2021,385,27.1875,100,0,6.03227,1E-05,107,50,31.7,263
10/10/2021,386,27.125,100,1.823,6.04135,0,28,50,31.7,263
10/10/2021,387,27.125,100,0,6.05497,0,139,50,31.7,263
10/10/2021,388,27.125,100,0,6.03681,0,87,50,31.7,263
10/10/2021,389,27.125,100,0,6.03227,0,66,50,31.7,263
10/10/2021,390,27.1875,100,0,6.03227,0,38,50,31.7,263
10/10/2021,391,27.125,100,0,6.05497,0,17,50,31.7,263
10/10/2021,392,27.125,100,0,6.05043,0,37,50,31.7,263
10/10/2021,393,27.125,100,8.936,6.03681,3E-05,16,50,31.7,263
10/10/2021,394,27.125,100,2.359,6.06858,0,16,50,31.7,263
10/10/2021,395,27.125,100,15.015,6.04135,2E-05,45,50,31.7,263
10/10/2021,396,27.1875,100,0,6.03681,0,101,50,31.7,263
10/10/2021,397,27.125,100,12.641,6.03681,8E-05,31,50,31.7,263
10/10/2021,398,27.125,100,0,6.04135,0,189,50,31.7,263
10/10/2021,399,27.125,100,0,6.04135,0,203,50,31.7,263
10/10/2021,400,27.125,100,2.38,6.05043,0,67,50,31.7,263
10/10/2021,401,27.125,100,12.2,6.03681,1E-05,47,50,31.7,263
10/10/2021,402,27.125,100,0.701,6.05043,0,137,50,31.7,263
10/10/2021,403,27.125,100,0,6.03227,0,85,50,31.7,263
10/10/2021,404,27.125,100,7.931,6.05043,0,1,50,31.7,263
10/10/2021,405,27.125,100,3.249,6.03227,0,31,50,31.7,263
10/10/2021,406,27.125,100,0,6.03681,0,69,50,31.7,263
10/10/2021,407,27.0625,100,0.521,6.0822,0,0,50,31.7,263
10/10/2021,408,27.125,100,1.244,6.05043,0,183,50,31.7,263
10/10/2021,409,27.0625,100,0,6.02319,0,8,50,31.7,263
10/10/2021,410,27.125,100,6.498,6.03227,0,3,50,31.7,263
10/10/2021,411,27.125,100,6.302,6.07766,0,16,50,31.7,263
10/10/2021,412,27.0625,100,2.207,6.03227,0,25,50,31.7,263
10/10/2021,413,27.1875,100,0,6.05497,0,70,50,31.7,263
10/10/2021,414,27.1875,100,0,6.02773,0,31,50,31.7,263
10/10/2021,415,27.125,100,0,6.03681,0,192,50,31.7,263
10/10/2021,416,27.125,100,0,6.03681,0,162,50,31.7,263
10/10/2021,417,27.125,100,10.405,6.00957,3E-05,22,50,31.7,263
10/10/2021,418,27.125,100,0,6.04135,0,28,50,31.7,263
10/10/2021,419,27.125,100,0,6.03227,0,205,50,31.7,263
10/10/2021,420,27.125,100,0,6.05043,0,43,50,31.7,263
10/10/2021,421,27.125,100,0.455,6.04135,0,80,50,31.7,263
10/10/2021,422,27.1875,100,1.881,6.01411,0,75,50,31.7,263
24/10/2021,423,26.0625,100,12.435,5.97326,1E-05,0,50,32.37143,287.1429
24/10/2021,424,25.25,100,0,6.05043,0,31,50,32.37143,287.1429
7/11/2021,425,23.9375,100,0,6.16845,7.6301,2473,50,41.11143,601.8071
7/11/2021,426,25.1875,100,0,6.0822,5517.12061,1001,50,41.11143,601.8071
7/11/2021,427,25.25,100,2.274,6.07312,5250.39746,976,50,41.11143,601.8071
7/11/2021,428,25.1875,100,1.978,6.09128,35517.87891,742,50,41.11143,601.8071
7/11/2021,429,24.5,100,0,6.65871,0,2467,50,41.11143,601.8071
7/11/2021,430,24.875,100,0,6.2774,0,1399,50,41.11143,601.8071
21/11/2021,431,25.8125,100,0,6.33187,129.85301,828,50,41.48786,617.4929
21/11/2021,432,25.9375,100,0,6.33641,133.92024,845,50,41.48786,617.4929
21/11/2021,433,25.9375,100,0,6.33641,254.43057,868,50,41.48786,617.4929
21/11/2021,434,25.9375,100,1.561,6.34549,127.87219,919,50,41.48786,617.4929
21/11/2021,435,25.9375,100,0,6.34095,158.22548,922,50,41.48786,617.4929
21/11/2021,436,25.875,100,2.306,6.34095,339.83801,907,50,41.48786,617.4929
21/11/2021,437,26,100,1.142,6.34549,226.16016,934,50,41.48786,617.4929
21/11/2021,438,25.9375,100,1.465,6.34095,131.86873,933,50,41.48786,617.4929
21/11/2021,439,-127,100,1.543,6.32733,231.25386,873,50,41.48786,617.4929
21/11/2021,440,25.9375,100,30.476,6.34095,161.60397,816,50,41.48786,617.4929
21/11/2021,441,25.875,100,0,6.34095,303.96719,934,50,41.48786,617.4929
21/11/2021,442,26,100,2.132,6.34549,263.24252,922,50,41.48786,617.4929
21/11/2021,443,26,100,1.401,6.35003,116.0966,866,50,41.48786,617.4929
21/11/2021,444,25.9375,100,1.874,6.32733,150.91507,912,50,41.48786,617.4929
21/11/2021,445,25.9375,100,1.537,6.35003,141.02589,866,50,41.48786,617.4929
21/11/2021,446,26,100,0,6.34549,165.06514,910,50,41.48786,617.4929
21/11/2021,447,26,100,1.127,6.35003,142.49799,910,50,41.48786,617.4929
21/11/2021,448,26,100,1.926,6.34549,93.26026,897,50,41.48786,617.4929
21/11/2021,449,26,100,0,6.34549,159.90462,910,50,41.48786,617.4929
21/11/2021,450,25.9375,100,0,6.34095,134.61209,883,50,41.48786,617.4929
21/11/2021,451,26.0625,100,0.472,6.35003,168.61142,886,50,41.48786,617.4929
21/11/2021,452,26,100,0,6.35911,228.69054,907,50,41.48786,617.4929
21/11/2021,453,26,100,3.662,6.34095,6833.04736,1046,50,41.48786,617.4929
21/11/2021,454,26,100,2.992,6.35911,40.31041,937,50,41.48786,617.4929
21/11/2021,455,26.0625,100,2.345,6.35003,119.07129,914,50,41.48786,617.4929
21/11/2021,456,26,100,0.89,6.37727,305.74231,850,50,41.48786,617.4929
5/12/2021,457,27.375,-13,0,6.05951,0,897,50,44.54929,689.1429
5/12/2021,458,27.5625,-13,0,6.20931,0.00775,640,50,44.54929,689.1429
5/12/2021,459,27.8125,-13,0,6.06858,0.00415,508,50,44.54929,689.1429
5/12/2021,460,28.3125,-13,1.295,5.05628,0,560,50,44.54929,689.1429
5/12/2021,461,28.3125,-13,0,6.15937,4.49651,285,50,44.54929,689.1429
5/12/2021,462,28.25,-13,0,6.21385,0.00389,264,50,44.54929,689.1429
5/12/2021,463,28.3125,-13,0,5.93694,0,256,50,44.54929,689.1429
5/12/2021,464,28.1875,-13,0,5.01543,0.00481,464,50,44.54929,689.1429
5/12/2021,465,28.1875,-2,0,6.17753,0.00083,262,50,44.54929,689.1429
5/12/2021,466,28.1875,-13,0,6.22293,0.00448,303,50,44.54929,689.1429
5/12/2021,467,28.125,-13,0,6.22747,0.00478,296,50,44.54929,689.1429
5/12/2021,468,28.0625,-13,3.637,6.20477,0.00641,233,50,44.54929,689.1429
5/12/2021,469,28,-13,0,6.18661,0.00282,234,50,44.54929,689.1429
5/12/2021,470,27.9375,-13,32.411,6.20477,0.10116,243,50,44.54929,689.1429
5/12/2021,471,27.9375,-13,3.205,6.21385,0.00589,242,50,44.54929,689.1429
5/12/2021,472,27.8125,-13,0.224,6.20023,0.00399,237,50,44.54929,689.1429
5/12/2021,473,27.75,-13,1.107,6.20023,0.00604,240,50,44.54929,689.1429
5/12/2021,474,27.6875,-13,0,6.19569,0.00225,240,50,44.54929,689.1429
5/12/2021,475,27.6875,-13,5.731,6.18661,0.00608,231,50,44.54929,689.1429
5/12/2021,476,27.6875,-13,0,6.17299,0.00232,231,50,44.54929,689.1429
5/12/2021,477,27.625,-13,0,6.1276,0.00323,233,50,44.54929,689.1429
5/12/2021,478,27.625,-13,0,6.17299,0.00321,229,50,44.54929,689.1429
5/12/2021,479,27.5625,-13,0,6.19569,0.00328,229,50,44.54929,689.1429
5/12/2021,480,27.5,-13,0,6.17753,0.00263,222,50,44.54929,689.1429
5/12/2021,481,27.4375,-13,7.641,6.17299,0.01113,214,50,44.54929,689.1429
5/12/2021,482,27.4375,-13,0,6.16845,0.00274,222,50,44.54929,689.1429
5/12/2021,483,27.4375,-13,0,6.16845,0.00353,221,50,44.54929,689.1429
5/12/2021,484,27.4375,-13,0,6.11852,0.00249,221,50,44.54929,689.1429
5/12/2021,485,27.375,-13,0,6.18207,0.0027,220,50,44.54929,689.1429
5/12/2021,486,27.3125,-13,0,6.17753,0.00286,218,50,44.54929,689.1429
5/12/2021,487,27.3125,-13,0,6.16845,0.00402,214,50,44.54929,689.1429
5/12/2021,488,27.25,-13,6.642,6.15937,0.00958,214,50,44.54929,689.1429
5/12/2021,489,27.25,-13,4.001,6.07312,0.0031,211,50,44.54929,689.1429
5/12/2021,490,27.25,-13,2.279,6.15937,0.00312,210,50,44.54929,689.1429
5/12/2021,491,27.1875,-13,2.402,6.13214,0.00304,208,50,44.54929,689.1429
5/12/2021,492,27.125,-13,1.309,6.1276,0.00312,211,50,44.54929,689.1429
5/12/2021,493,27.125,-13,0.933,6.17299,0.00431,203,50,44.54929,689.1429
5/12/2021,494,27.0625,-13,0.969,6.13214,0.00284,209,50,44.54929,689.1429
5/12/2021,495,27.0625,-13,0.897,6.1276,0.0031,213,50,44.54929,689.1429
5/12/2021,496,27,-13,0.369,6.18661,0.00312,208,50,44.54929,689.1429
5/12/2021,497,27.0625,-13,0.39,6.16845,0.00472,208,50,44.54929,689.1429
5/12/2021,498,27.0625,-13,0.571,6.13214,0.00334,198,50,44.54929,689.1429
5/12/2021,499,27.125,-13,0.817,6.16391,0.00448,208,50,44.54929,689.1429
5/12/2021,500,27.125,-13,0.709,6.1276,0.00641,208,50,44.54929,689.1429
5/12/2021,501,27.0625,-13,0.868,6.15937,0.00394,208,50,44.54929,689.1429
5/12/2021,502,27.1875,-13,1.186,5.93694,0,217,50,44.54929,689.1429
5/12/2021,503,27.1875,-13,0.687,5.93694,0.00593,222,50,44.54929,689.1429
5/12/2021,504,27.1875,-13,0.39,5.96872,0,213,50,44.54929,689.1429
5/12/2021,505,27.25,-13,0,6.05497,0.00294,199,50,44.54929,689.1429
5/12/2021,506,27.25,-13,0,6.07312,0.00348,215,50,44.54929,689.1429
5/12/2021,507,27.3125,-13,0,6.09582,0.00518,207,50,44.54929,689.1429
5/12/2021,508,27.3125,-13,0,6.1276,0.00463,203,50,44.54929,689.1429
5/12/2021,509,27.375,-13,0,6.1276,0.00457,202,50,44.54929,689.1429
5/12/2021,510,27.375,-13,0,6.16845,0.00429,194,50,44.54929,689.1429
5/12/2021,511,27.375,-13,0,6.11398,0.00407,197,50,44.54929,689.1429
5/12/2021,512,27.375,-13,0,6.0822,0.00518,203,50,44.54929,689.1429
5/12/2021,513,27.375,-13,0,6.13214,0.0031,197,50,44.54929,689.1429
5/12/2021,514,27.4375,-13,0,6.05497,0.0049,202,50,44.54929,689.1429
5/12/2021,515,27.5,-13,0.014,6.1049,0.00355,193,50,44.54929,689.1429
5/12/2021,516,27.5,-13,0.007,6.10944,0.00372,202,50,44.54929,689.1429
5/12/2021,517,27.5,-13,0,6.1276,0.00561,202,50,44.54929,689.1429
5/12/2021,518,27.5625,-13,0.05,6.15937,0.00445,202,50,44.54929,689.1429
5/12/2021,519,27.5625,-13,0.26,6.15937,0.00622,202,50,44.54929,689.1429
5/12/2021,520,27.5625,-13,0.144,6.15937,0.00343,192,50,44.54929,689.1429
5/12/2021,521,27.5625,-13,0.217,6.17753,0.0044,203,50,44.54929,689.1429
5/12/2021,522,27.5625,-13,0.086,6.12306,0.006,203,50,44.54929,689.1429
5/12/2021,523,27.5625,-13,0,6.1276,0.00561,203,50,44.54929,689.1429
5/12/2021,524,27.5625,-13,0.014,6.12306,0.00484,203,50,44.54929,689.1429
5/12/2021,525,27.625,-13,0,6.1049,0.00348,202,50,44.54929,689.1429
5/12/2021,526,27.75,-13,0,6.16391,0.00407,202,50,44.54929,689.1429
5/12/2021,527,27.875,-13,0,6.16391,0.00364,199,50,44.54929,689.1429
5/12/2021,528,27.9375,-13,0,6.16845,0.00565,189,50,44.54929,689.1429
5/12/2021,529,27.9375,-13,0,6.10944,0.00593,197,50,44.54929,689.1429
5/12/2021,530,27.9375,-13,0,6.11852,0.0033,201,50,44.54929,689.1429
5/12/2021,531,28,-13,0,6.10036,0.00328,197,50,44.54929,689.1429
5/12/2021,532,27.9375,-13,0,6.1049,0.00323,197,50,44.54929,689.1429
5/12/2021,533,27.9375,-13,0,6.12306,0.00512,204,50,44.54929,689.1429
5/12/2021,534,28,-13,0,6.0822,0.00315,203,50,44.54929,689.1429
5/12/2021,535,28.125,-13,0,6.05043,0.00509,203,50,44.54929,689.1429
5/12/2021,536,28.1875,-13,0,6.04135,303.96719,205,50,44.54929,689.1429
5/12/2021,537,28.25,-13,0,6.05951,0.00399,205,50,44.54929,689.1429
5/12/2021,538,28.4375,-13,0,6.10944,0,203,50,44.54929,689.1429
5/12/2021,539,28.5625,-13,0,5.99595,0,203,50,44.54929,689.1429
5/12/2021,540,28.6875,-13,0,6.00503,0.00364,203,50,44.54929,689.1429
5/12/2021,541,28.8125,-13,0,6.00503,0.00328,202,50,44.54929,689.1429
5/12/2021,542,29,-13,0,6.00503,0.0035,199,50,44.54929,689.1429
5/12/2021,543,29.125,-13,0,6.06858,0.06526,202,50,44.54929,689.1429
5/12/2021,544,29.25,-13,0,6.03227,0.00357,199,50,44.54929,689.1429
5/12/2021,545,29.3125,-13,0,6.1049,0.00561,191,50,44.54929,689.1429
5/12/2021,546,29.3125,-13,0,6.11398,0.00256,192,50,44.54929,689.1429
5/12/2021,547,29.3125,-13,0,6.1049,0.00296,190,50,44.54929,689.1429
5/12/2021,548,29.375,-13,0,6.05497,0.00604,197,50,44.54929,689.1429
5/12/2021,549,29.3125,-13,0,5.98687,0.00619,202,50,44.54929,689.1429
5/12/2021,550,29.375,-13,0,6.00957,0.00575,201,50,44.54929,689.1429
5/12/2021,551,29.4375,-13,0,6.04135,0.00534,201,50,44.54929,689.1429
5/12/2021,552,29.5,-13,0,6.01865,0.00638,201,50,44.54929,689.1429
5/12/2021,553,25.6875,-8,0,8.48358,8642.90918,720,50,44.54929,689.1429
5/12/2021,554,25.6875,-10,0,8.48358,0.23756,1600,50,44.54929,689.1429
5/12/2021,555,25.6875,-11,0,8.55167,0.45866,1552,50,44.54929,689.1429
5/12/2021,556,25.6875,-11,0,8.48358,0.516,1521,50,44.54929,689.1429
5/12/2021,557,25.6875,-11,0,10.3039,0.57801,1486,50,44.54929,689.1429
5/12/2021,558,25.75,-12,0,9.70924,0.62801,1485,50,44.54929,689.1429
5/12/2021,559,25.6875,-12,0,9.28706,0.66197,1467,50,44.54929,689.1429
5/12/2021,560,25.6875,-11,0,8.37917,0.672,1454,50,44.54929,689.1429
5/12/2021,561,25.6875,-10,0,7.60746,0.7837,1399,50,44.54929,689.1429
5/12/2021,562,25.6875,-13,0,7.35779,0.87672,1410,50,44.54929,689.1429
5/12/2021,563,25.6875,-11,0,7.21707,0.88659,1391,50,44.54929,689.1429
5/12/2021,564,25.625,-13,0,7.08996,0.90329,1391,50,44.54929,689.1429
5/12/2021,565,25.6875,-11,0,6.95832,0.98053,1365,50,44.54929,689.1429
5/12/2021,566,25.6875,-11,0,6.99464,1.01397,1358,50,44.54929,689.1429
5/12/2021,567,31,36,0,-1.74383,0.00266,335,50,44.54929,689.1429
5/12/2021,568,31.625,36,0,-1.97535,1.04723,880,50,44.54929,689.1429
5/12/2021,569,31.6875,36,0,-1.95265,0.51277,816,50,44.54929,689.1429
5/12/2021,570,31.4375,36,0,-1.90272,0.37671,771,50,44.54929,689.1429
5/12/2021,571,26.875,-3,0,-1.73022,6.20674,726,50,44.54929,689.1429
5/12/2021,572,-127,-96,0,-1.59403,0,0,50,44.54929,689.1429
5/12/2021,573,-127,-96,0,-1.61673,0,0,50,44.54929,689.1429
5/12/2021,574,-127,-96,0,-1.63943,0,0,50,44.54929,689.1429
5/12/2021,575,-127,-96,0,-1.61673,0,0,50,44.54929,689.1429
5/12/2021,576,-127,-97,0,-1.63035,0,0,50,44.54929,689.1429
5/12/2021,577,26.625,-13,6.282,3.5401,1E-05,210,50,44.54929,689.1429
5/12/2021,578,26.5625,-13,11.94,3.39484,1E-05,175,50,44.54929,689.1429
5/12/2021,579,26.625,-13,8.604,3.15425,1E-05,178,50,44.54929,689.1429
5/12/2021,580,26.6875,-13,8.483,3.14971,1E-05,166,50,44.54929,689.1429
5/12/2021,581,26.6875,-13,9.115,3.12701,0,157,50,44.54929,689.1429
5/12/2021,582,26.6875,-13,9.876,3.12701,0,144,50,44.54929,689.1429
5/12/2021,583,26.625,-13,9.435,3.12701,1E-05,154,50,44.54929,689.1429
5/12/2021,584,26.6875,-13,9.96,3.11339,0,148,50,44.54929,689.1429
5/12/2021,585,26.6875,-13,8.97,3.11793,1E-05,154,50,44.54929,689.1429
5/12/2021,586,26.6875,-13,8.909,3.10885,0,155,50,44.54929,689.1429
5/12/2021,587,26.6875,-13,8.346,3.15425,0,158,50,44.54929,689.1429
5/12/2021,588,26.625,-13,8.353,3.10885,1E-05,165,50,44.54929,689.1429
5/12/2021,589,26.6875,-13,9.914,3.09524,0,166,50,44.54929,689.1429
5/12/2021,590,26.6875,-13,9.023,3.0907,0,161,50,44.54929,689.1429
5/12/2021,591,26.6875,-13,9.115,3.0907,1E-05,160,50,44.54929,689.1429
5/12/2021,592,26.6875,-13,8.559,3.10431,1E-05,176,50,44.54929,689.1429
5/12/2021,593,26.6875,-13,8.361,3.09524,1E-05,172,50,44.54929,689.1429
5/12/2021,594,26.6875,-13,12.343,3.10431,0,153,50,44.54929,689.1429
5/12/2021,595,26.6875,-13,9.16,3.08616,1E-05,151,50,44.54929,689.1429
5/12/2021,596,26.6875,-13,7.835,3.08162,1E-05,156,50,44.54929,689.1429
5/12/2021,597,26.6875,-13,9.625,3.08162,1E-05,157,50,44.54929,689.1429
5/12/2021,598,26.6875,-13,10.059,3.08616,1E-05,159,50,44.54929,689.1429
5/12/2021,599,26.6875,-13,9.115,3.08616,1E-05,160,50,44.54929,689.1429
5/12/2021,600,26.6875,-13,8.932,3.11793,1E-05,157,50,44.54929,689.1429
5/12/2021,601,26.6875,-13,9.061,3.07254,0,158,50,44.54929,689.1429
5/12/2021,602,26.6875,-13,8.757,3.05438,1E-05,163,50,44.54929,689.1429
5/12/2021,603,26.6875,-13,8.742,3.06346,0,164,50,44.54929,689.1429
5/12/2021,604,26.75,-13,8.909,3.07254,0,160,50,44.54929,689.1429
5/12/2021,605,26.6875,-13,8.65,3.06346,1E-05,157,50,44.54929,689.1429
5/12/2021,606,26.75,-13,9.846,3.05892,1E-05,161,50,44.54929,689.1429
5/12/2021,607,26.6875,-13,7.477,3.03622,1E-05,166,50,44.54929,689.1429
5/12/2021,608,26.6875,-13,8.65,3.05892,0,176,50,44.54929,689.1429
